raw_name,taxon_name,level_1
Neocallitropsis,neocallitropsis,Callitris
Neofabricia,neofabricia,Neofabricia
Neomyrtus,neomyrtus,Neomyrtus
Neomyrtus-type,neomyrtus_type,Neomyrtus
Neonauclea,neonauclea,Neonauclea
Neonauclea comp.,neonauclea_comp,Neonauclea
Neopanax/Pseudopanax,neopanax_pseudopanax,Araliaceae
Neopaxia,neopaxia,Neopaxia
Neopaxia australasica,neopaxia_australasica,Neopaxia
Nephrolepis,nephrolepis,Nephrolepis
Nertera,nertera,Nertera
Nertera-type,nertera_type,Nertera
Nesopanax,nesopanax,Schefflera
Nestegis,nestegis,Nestegis
Neuburgia,neuburgia,Neuburgia
Nicotiana,nicotiana,Nicotiana
Nicotiana cf velutina,nicotiana_cf_velutina,Nicotiana
Nitraria,nitraria,Nitraria
Nitraria cf schoberi,nitraria_cf_schoberi,Nitraria
Non-forest woody taxa,non_minus_forest_woody_taxa,delete
Notelaea,notelaea,Notelaea
Nothofagus,nothofagus,Nothofagus
Nothofagus (Brassospora),nothofagus_brassospora,Brassospora
Nothofagus (Fuscospora),nothofagus_fuscospora,Fuscospora
Nothofagus brassii,nothofagus_brassii,Brassospora
Nothofagus cunninghamii,nothofagus_cunninghamii,Lophozonia
Nothofagus fusca,nothofagus_fusca,Fuscospora
Nothofagus gunnii,nothofagus_gunnii,Fuscospora
Nothofagus menziesii,nothofagus_menziesii,Lophozonia
Nothofagus moorei,nothofagus_moorei,Lophozonia
Nothofagus subgen Lophozonia,nothofagus_subgen_lophozonia,Lophozonia
Nothofagus undiff.,nothofagus_undiff,Nothofagus
Nuphar,nuphar,Nuphar
Nymphaea,nymphaea,Nymphaea
Nymphaea type,nymphaea_type,Nymphaea
Nymphoides,nymphoides,Nymphoides
Nymphoides indica type,nymphoides_indica_type,Nymphoides
Ochnaceae _Brackenridgea,ochnaceae_brackenridgea,Brackenridgea
Ochnaceae _Brackenridgea _sim,ochnaceae_brackenridgea_sim,Brackenridgea
Ochnaceae type,ochnaceae_type,Ochnaceae
Oenanthe,oenanthe,Oenanthe
Olea,olea,Olea
Olea-type,olea_type,Olea
Olea paniculata,olea_paniculata,Olea
Oleaceae,oleaceae,Oleaceae
Olearia,olearia,Olearia
Olearia-type,olearia_type,Olearia
Olearia colensoi,olearia_colensoi,Olearia
Olearia colensoi type,olearia_colensoi_type,Olearia
onagraceae,onagraceae,Onagraceae
Opercularia,opercularia,Opercularia
Opercularia cf varia,opercularia_cf_varia,Opercularia
Ophioglossales,ophioglossales,Ophioglossales
Ophioglossum,ophioglossum,Ophioglossum
Ophiorrhiza,ophiorrhiza,Ophiorrhiza
Opilia,opilia,Opilia
Opisthiolepis,opisthiolepis,Opisthiolepis
Orchidaceae,orchidaceae,Orchidaceae
Oreomyrrhis,oreomyrrhis,Oreomyrrhis
Orites,orites,Orites
Orites excelsa type,orites_excelsa_type,Orites
Orites type,orites_type,Orites
Orobanchaceae cf. Euphrasia,orobanchaceae_cf_euphrasia,Euphrasia
Oschatzia,oschatzia,Oschatzia
Ottelia,ottelia,Ottelia
Ourisia,ourisia,Ourisia
Oxalidaceae,oxalidaceae,Oxalidaceae
Oxalis,oxalis,Oxalis
Oxylobium,oxylobium,Oxylobium
Paesia,paesia,Paesia
Paesia scaberula,paesia_scaberula,Paesia
Palaquium,palaquium,Palaquium
Pandanaceae _Pandanus,pandanaceae_pandanus,Pandanus
Pandanus,pandanus,Pandanus
Pandanus-type,pandanus_type,Pandanus
Pandanus antaresensis type,pandanus_antaresensis_type,Pandanus
Pandanus brosimos type,pandanus_brosimos_type,Pandanus
Pandanus krauelianis type,pandanus_krauelianis_type,Pandanus
Pandanus spiralis,pandanus_spiralis,Pandanus
Pandanus tectorius,pandanus_tectorius,Pandanus
Pandanus tectorius type,pandanus_tectorius_type,Pandanus
Papuacedrus,papuacedrus,Papuacedrus
Parahebe,parahebe,Parahebe
Parasponia,parasponia,Parasponia
Paratrophis,paratrophis,Streblus
Parinari,parinari,Parinari
Parinari comp.,parinari_comp,Parinari
Passiflora,passiflora,Passiflora
Pediastrum,pediastrum,Pediastrum
Pelargonium,pelargonium,Pelargonium
Pemphis,pemphis,Pemphis
Pemphis comp.,pemphis_comp,Pemphis
Pennantia,pennantia,Pennantia
Pentachondra pumila,pentachondra_pumila,Pentachondra
Peraxilla,peraxilla,Peraxilla
Persicaria,persicaria,Persicaria
Persicaria hydropiper,persicaria_hydropiper,Persicaria
Persoonia,persoonia,Persoonia
Persoonia gunnii,persoonia_gunnii,Persoonia
Persoonia pinifolia,persoonia_pinifolia,Persoonia
Petalostigma,petalostigma,Petalostigma
Petrophile,petrophile,Petrophile
Petrophile sessilis type,petrophile_sessilis_type,Petrophile
Phaeoceros,phaeoceros,Phaeoceros
Phaleria,phaleria,Phaleria
Phebalium,phebalium,Phebalium
Phebalium squameum,phebalium_squameum,Phebalium
Phebalium squameum type,phebalium_squameum_type,Phebalium
Pherosphaera hookeriana,pherosphaera_hookeriana,Pherosphaera
Philydrum,philydrum,Philydrum
Phormium,phormium,Phormium
Phragmites,phragmites,Phragmites
Phragmites-type,phragmites_type,Phragmites
Phragmites/Poaceae,phragmites_poaceae,Poaceae
Phyllachne type,phyllachne_type,Phyllachne
Phyllanthus,phyllanthus,Phyllanthus
Phyllocladus,phyllocladus,Phyllocladus
Phyllocladus aspleniifolius,phyllocladus_aspleniifolius,Phyllocladus
Phylloglossum,phylloglossum,Phylloglossum
Phymatodes,phymatodes,Phymatodes
Phymatodes billardieri,phymatodes_billardieri,Phymatodes
Phymatosorus,phymatosorus,Phymatosorus
Phymatosorus diversifolius,phymatosorus_diversifolius,Phymatosorus
Physalis/Solanum,physalis_solanum,Solanaceae
Phytolaccaceae,phytolaccaceae,Phytolaccaceae
Pimelea,pimelea,Pimelea
Pinaceae,pinaceae,Pinaceae
Pinus,pinus,Pinus
Pinus elliottii,pinus_elliottii,Pinus
Pinus radiata,pinus_radiata,Pinus
Pinus radiata type,pinus_radiata_type,Pinus
Piper,piper,Piper
Piperaceae,piperaceae,Piperaceae
Piperaceae-type,piperaceae_type,Piperaceae
Piperaceae _Piper,piperaceae_piper,Piper
Pipturus,pipturus,Pipturus
Pisonia,pisonia,Pisonia
Pisonia comp.,pisonia_comp,Pisonia
Pittosporaceae,pittosporaceae,Pittosporaceae
Pittosporum,pittosporum,Pittosporum
Pittosporum phillyreoides,pittosporum_phillyreoides,Pittosporum
Plagianthus,plagianthus,Plagianthus
Plagianthus regius,plagianthus_regius,Plagianthus
Plagianthus type,plagianthus_type,Plagianthus
Planchonella,planchonella,Planchonella
Planchonia,planchonia,Planchonia
Plantaginaceae,plantaginaceae,Plantaginaceae
Plantago,plantago,Plantago
Plantago (naturalized),plantago_naturalized,Plantago
Plantago antarctica,plantago_antarctica,Plantago
Plantago cf major,plantago_cf_major,Plantago major-type
Plantago cf varia,plantago_cf_varia,Plantago varia-type
Plantago lanceolata,plantago_lanceolata,Plantago lanceolata-type
Plantago lanceolata-type,plantago_lanceolata_type,Plantago lanceolata-type
Plantago muelleri,plantago_muelleri,Plantago
Plantago muelleri-type,plantago_muelleri_type,Plantago
Plantago novae-zelandiae-type,plantago_novae_minus_zelandiae_type,Plantago
Plantago tasmanica,plantago_tasmanica,Plantago
Plantago undiff.,plantago_undiff,Plantago
Plantago varia,plantago_varia,Plantago varia-type
Plantago varia type,plantago_varia_type,Plantago varia-type
Platyzoma microphyllum,platyzoma_microphyllum,Platyzoma
Plerandra,plerandra,Plerandra
Poa,poa,Poa
Poaceae,poaceae,Poaceae
Poaceae (<20 µm),poaceae_smaller_than_20_mu_m,Poaceae
Poaceae (<40 µm),poaceae_smaller_than_40_mu_m,Poaceae
Poaceae (>35 µm),poaceae_bigger_than_35_mu_m,Poaceae
Poaceae (>40 µm),poaceae_bigger_than_40_mu_m,Poaceae
Poaceae (20-25 µm),poaceae_20_minus_25_mu_m,Poaceae
Poaceae (25-30 µm),poaceae_25_minus_30_mu_m,Poaceae
Poaceae (30-35 µm),poaceae_30_minus_35_mu_m,Poaceae
Poaceae (type 1),poaceae_type_1,Poaceae
Poaceae (type 2),poaceae_type_2,Poaceae
Poaceae (type 3),poaceae_type_3,Poaceae
Poaceae (type 4),poaceae_type_4,Poaceae
Poaceae (type 5),poaceae_type_5,Poaceae
Poaceae (type 6),poaceae_type_6,Poaceae
Poaceae (type 7),poaceae_type_7,Poaceae
Poaceae (type 8),poaceae_type_8,Poaceae
Poaceae (type A),poaceae_type_a,Poaceae
Poaceae (type B),poaceae_type_b,Poaceae
Poaceae undiff.,poaceae_undiff,Poaceae
Podocarpaceae,podocarpaceae,Podocarpaceae
Podocarpaceae _Dacrydium,podocarpaceae_dacrydium,Dacrydium
Podocarpus,podocarpus,Podocarpus
Podocarpus (>40 µm),podocarpus_bigger_than_40_mu_m,Podocarpus
Podocarpus acutifolius,podocarpus_acutifolius,Podocarpus
Podocarpus acutifolius/Podocarpus cunninghamii/Podocarpus nivalis/Podocarpus totara,podocarpus_acutifolius_podocarpus_cunninghamii_podocarpus_nivalis_podocarpus_totara,Podocarpus
Podocarpus alpina,podocarpus_alpina,Podocarpus
Podocarpus elatus,podocarpus_elatus,Podocarpus
Podocarpus ferrugineus,podocarpus_ferrugineus,Prumnopitys
Podocarpus lawrencei,podocarpus_lawrencei,Podocarpus
Podocarpus lawrencii,podocarpus_lawrencii,Podocarpus
Podocarpus nivalis,podocarpus_nivalis,Podocarpus
Podocarpus spicatus/Dacrydium laxifolium,podocarpus_spicatus_dacrydium_laxifolium,Podocarpaceae
Podocarpus totara,podocarpus_totara,Podocarpus
Podocarpus undiff.,podocarpus_undiff,Podocarpus
Polygala,polygala,Polygala
Polygalaceae,polygalaceae,Polygalaceae
Polygalaceae type,polygalaceae_type,Polygalaceae
Polygonaceae,polygonaceae,Polygonaceae
Polygonaceae undiff.,polygonaceae_undiff,Polygonaceae
Polygonum,polygonum,Polygonum
Polygonum acuminatum type,polygonum_acuminatum_type,Polygonum
Polygonum persicaria-type,polygonum_persicaria_type,Persicaria
Polygonum sensu lato,polygonum_sensu_lato,Polygonum
Polypodiaceae,polypodiaceae,Polypodiaceae
Polypodiales,polypodiales,Polypodiales
Polypodium,polypodium,Polypodium
Polypodium grammitidis,polypodium_grammitidis,Polypodium
Polyscias,polyscias,Polyscias
Polyscias-type,polyscias_type,Polyscias
Polyscias sambucifolia,polyscias_sambucifolia,Polyscias
Polystichum,polystichum,Polystichum
Polystichum-type,polystichum_type,Polystichum
Pomaderris,pomaderris,Pomaderris
Pomaderris andromedifolia,pomaderris_andromedifolia,Pomaderris
Pomaderris apetala,pomaderris_apetala,Pomaderris apetala-type
Pomaderris apetala-type,pomaderris_apetala_type,Pomaderris apetala-type
Pomaderris aspera,pomaderris_aspera,Pomaderris apetala-type
Pomaderris elliptica,pomaderris_elliptica,Pomaderris elliptica-type
Pomaderris elliptica-type,pomaderris_elliptica_type,Pomaderris elliptica-type
Pomaderris lanigera,pomaderris_lanigera,Pomaderris
Poranthera,poranthera,Poranthera
Portulacaceae,portulacaceae,Portulacaceae
Portulacaceae type,portulacaceae_type,Portulacaceae
Potamogeton,potamogeton,Potamogeton
Potamogeton/Triglochin,potamogeton_triglochin,Potamogeton/Triglochin-type
Potamogetonaceae,potamogetonaceae,Potamogetonaceae
Potentilla,potentilla,Potentilla
Pratia,pratia,Pratia
Prostanthera,prostanthera,Prostanthera
Prostanthera type,prostanthera_type,Prostanthera
Proteaceae,proteaceae,Proteaceae
Proteaceae cf. Hakea,proteaceae_cf_hakea,Hakea
Proteaceae cf. Orites,proteaceae_cf_orites,Orites
Proteaceae undiff.,proteaceae_undiff,Proteaceae
Prumnopitys,prumnopitys,Prumnopitys
Prumnopitys ferruginea,prumnopitys_ferruginea,Prumnopitys
Prumnopitys taxifolia,prumnopitys_taxifolia,Prumnopitys
Prunella vulgaris,prunella_vulgaris,Prunella
Prunus,prunus,Prunus
Pseudanthus,pseudanthus,Pseudanthus
Pseudopanax,pseudopanax,Pseudopanax
Pseudopanax anomalus-type,pseudopanax_anomalus_type,Raukaua
Pseudopanax colensoi,pseudopanax_colensoi,Pseudopanax
Pseudopanax colensoi-type,pseudopanax_colensoi_type,Pseudopanax
Pseudopanax crassifolius,pseudopanax_crassifolius,Pseudopanax
Pseudowintera,pseudowintera,Pseudowintera
Psilotum,psilotum,Psilotum
Psychotria,psychotria,Psychotria
Pteridaceae _Acrostichum,pteridaceae_acrostichum,Acrostichum
Pteridium,pteridium,Pteridium
Pteridium esculentum,pteridium_esculentum,Pteridium
Pteridophyta,pteridophyta,Pteridophyta
Pteris,pteris,Pteris
Pteris-type,pteris_type,Pteris
Pteris tremula,pteris_tremula,Pteris
Pultenaea,pultenaea,Pultenaea
Pultenaea type,pultenaea_type,Pultenaea
Pyrrosia,pyrrosia,Pyrrosia
Quercus,quercus,Quercus
Quintinia,quintinia,Quintinia
Quintinia comp.,quintinia_comp,Quintinia
Randia,randia,Randia
Ranunculaceae,ranunculaceae,Ranunculaceae
Ranunculus,ranunculus,Ranunculus
Raoulia,raoulia,Raoulia
Rapanea,rapanea,Rapanea
Rapanea-type,rapanea_type,Rapanea
Rapanea (3-4 colpate),rapanea_3_minus_4_colpate,Rapanea
Rauvolfia,rauvolfia,Rauvolfia
Restio,restio,Restio
Restio type,restio_type,Restio
Restionaceae,restionaceae,Restionaceae
Rhabdothamnus,rhabdothamnus,Rhabdothamnus
Rhamnaceae,rhamnaceae,Rhamnaceae
Rhamnaceae-type,rhamnaceae_type,Rhamnaceae
Rhamnaceae cf. Spyridium,rhamnaceae_cf_spyridium,Spyridium
Rhamnaceae undiff.,rhamnaceae_undiff,Rhamnaceae
Rhizophora,rhizophora,Rhizophora
Rhizophora apiculata,rhizophora_apiculata,Rhizophora
Rhizophora mucronata type,rhizophora_mucronata_type,Rhizophora
Rhizophora stylosa,rhizophora_stylosa,Rhizophora stylosa
Rhizophoraceae,rhizophoraceae,Rhizophoraceae
Rhizophoraceae _Ceriops _sim,rhizophoraceae_ceriops_sim,Ceriops
Rhizophoraceae _Rhizophora,rhizophoraceae_rhizophora,Rhizophora
Rhizophoraceae _Rhizophora _sim,rhizophoraceae_rhizophora_sim,Rhizophora
Rhizophoraceae type,rhizophoraceae_type,Rhizophoraceae
Rhopalostylis,rhopalostylis,Rhopalostylis
Rhus-type,rhus_type,Rhus
Rhynchosia-type,rhynchosia_type,Rhynchosia
Riccia,riccia,Riccia
Ricciaceae,ricciaceae,Ricciaceae
Ricciaesporites,ricciaesporites,Ricciaesporites
Richea,richea,Richea
Richea-type,richea_type,Richea
Richea continentis type,richea_continentis_type,Richea
Ricinocarpus,ricinocarpus,Ricinocarpos
Ripogonum,ripogonum,Ripogonum
Rorippa,rorippa,Rorippa
Rosaceae,rosaceae,Rosaceae
Rosaceae-type,rosaceae_type,Rosaceae
Rosaceae _Parastemon,rosaceae_parastemon,Parastemon
Rosaceae undiff.,rosaceae_undiff,Rosaceae
Rubiaceae,rubiaceae,Rubiaceae
Rubiaceae-type,rubiaceae_type,Rubiaceae
Rubiaceae _Ixora,rubiaceae_ixora,Ixora
Rubiaceae _Ixora _sim,rubiaceae_ixora_sim,Ixora
Rubiaceae _Nauclea,rubiaceae_nauclea,Nauclea
Rubiaceae _Tarenna _sim,rubiaceae_tarenna_sim,Tarenna
Rubiaceae _Thysanospermum,rubiaceae_thysanospermum,Coptosapelta
Rubiaceae _Timonius,rubiaceae_timonius,Timonius
Rubiaceae _Timonius _sim,rubiaceae_timonius_sim,Timonius
Rubiaceae _Uncaria,rubiaceae_uncaria,Uncaria
Rubiaceae undiff,rubiaceae_undiff,Rubiaceae
Rubus,rubus,Rubus
Rubus australis,rubus_australis,Rubus
Rubus comp.,rubus_comp,Rubus
Rubus gunnianus,rubus_gunnianus,Rubus
Rubus squarrosus-type,rubus_squarrosus_type,Rubus
Rudolphisporis,rudolphisporis,Rudolphisporis
Rudolphisporis rudolphi,rudolphisporis_rudolphi,Rudolphisporis
Rumex,rumex,Rumex
Rumex-type,rumex_type,Rumex
Rumex acetosella,rumex_acetosella,Rumex
Rumex flexuosus-type,rumex_flexuosus_type,Rumex
Ruppia,ruppia,Ruppia
Ruppiaceae,ruppiaceae,Ruppiaceae
Rutaceae,rutaceae,Rutaceae
Rutaceae _Euodia,rutaceae_euodia,Euodia
Rutaceae _Euodia _sim,rutaceae_euodia_sim,Euodia
Rutaceae _Melicope,rutaceae_melicope,Melicope
Rutaceae _Tetractomia _sim,rutaceae_tetractomia_sim,Tetractomia
Rutaceae cf. Boronia,rutaceae_cf_boronia,Boronia
Rutaceae cf. Phebalium,rutaceae_cf_phebalium,Phebalium
Rutaceae type,rutaceae_type,Rutaceae
Rutaceae undiff,rutaceae_undiff,Rutaceae
Salix,salix,Salix
Sambucus,sambucus,Sambucus
Santalaceae,santalaceae,Santalaceae
Santalum,santalum,Santalum
Sapindaceae,sapindaceae,Sapindaceae
Sapindaceae _Dodonea,sapindaceae_dodonea,Dodonaea
Sapindaceae _Pometia _comp,sapindaceae_pometia_comp,Pometia
Sapindaceae type,sapindaceae_type,Sapindaceae
Sapindaceae/Scrophulariaceae,sapindaceae_scrophulariaceae,Sapindaceae/Scrophulariaceae-type
Sapotaceae,sapotaceae,Sapotaceae
Sapotaceae-type,sapotaceae_type,Sapotaceae
Sapotaceae _Palaquium,sapotaceae_palaquium,Palaquium
Sapotaceae _Palaquium _comp,sapotaceae_palaquium_comp,Palaquium
Sapotaceae _Planchonella _comp,sapotaceae_planchonella_comp,Planchonella
Saurauia,saurauia,Saurauia
Sauropus type,sauropus_type,Sauropus
Scaevola,scaevola,Scaevola
Scaevola comp.,scaevola_comp,Scaevola
Scaevola taccada,scaevola_taccada,Scaevola taccada
Schefflera,schefflera,Schefflera
Schefflera comp.,schefflera_comp,Schefflera
Schizaea type,schizaea_type,Schizaea
Schizaeaceae,schizaeaceae,Schizaeaceae
Schizeilema,schizeilema,Schizeilema
Schizeilema fragosea,schizeilema_fragosea,Schizeilema
Schizeilema type,schizeilema_type,Schizeilema
Schoenus,schoenus,Schoenus
Schoenus-type,schoenus_type,Schoenus
Scirpus,scirpus,Scirpus
Scirpus-type,scirpus_type,Scirpus
Scleranthus,scleranthus,Scleranthus
Scrophulariaceae,scrophulariaceae,Scrophulariaceae
Scyphiphora,scyphiphora,Scyphiphora
Scyphiphora type,scyphiphora_type,Scyphiphora
Sebaea,sebaea,Sebaea
Sebaea type,sebaea_type,Sebaea
Selaginella,selaginella,Selaginella
Selaginella type,selaginella_type,Selaginella
Selaginella uliginosa,selaginella_uliginosa,Selaginella uliginosa-type
Selaginella uliginosa type,selaginella_uliginosa_type,Selaginella uliginosa-type
Senna,senna,Senna
Sesbania,sesbania,Sesbania
Sesuvium,sesuvium,Sesuvium
shrubs,shrubs,delete
Sida-type,sida_type,Sida
Simaroubiaceae _Quassia,simaroubiaceae_quassia,Quassia
Simaroubiaceae _Quassia _sim,simaroubiaceae_quassia_sim,Quassia
Sloanea,sloanea,Sloanea
Solanaceae,solanaceae,Solanaceae
Solanaceae-type,solanaceae_type,Solanaceae
Solanum,solanum,Solanum
Sonchus cf. S. asper,sonchus_cf_s_asper,Sonchus
Sonneratia,sonneratia,Sonneratia
Sonneratia alba/Sonneratia caseolaris,sonneratia_alba_sonneratia_caseolaris,Sonneratia
Sonneratia gulngai,sonneratia_gulngai,Sonneratia
Sonneratiaceae,sonneratiaceae,Lythraceae
Sonneratiaceae _Sonneratia,sonneratiaceae_sonneratia,Sonneratia
Sophora tomentosa,sophora_tomentosa,Sophora
Sparganiaceae,sparganiaceae,Typhaceae
Sparganium,sparganium,Sparganium
Sparganium/Triglochin,sparganium_triglochin,Triglochin/Sparganium-type
Sparganium/Typha,sparganium_typha,Typhaceae
Spergularia,spergularia,Spergularia
Sphagnum,sphagnum,Sphagnum
Sphagnum/Typha,sphagnum_typha,Sphagnum/Typha-type
Sporadanthus,sporadanthus,Sporadanthus
Sprengelia,sprengelia,Sprengelia
Sprengelia incarnata,sprengelia_incarnata,Sprengelia
Spyridium,spyridium,Spyridium
Stackhousia,stackhousia,Stackhousia
Stackhousiaceae,stackhousiaceae,Celastraceae
Staurophyra elegans,staurophyra_elegans,Staurophyra
Stellaria,stellaria,Stellaria
Stellaria gracilenta,stellaria_gracilenta,Stellaria
Stenochlaena,stenochlaena,Stenochlaena
Sterculiaceae,sterculiaceae,Sterculioideae
Sterculiaceae _Reevesia,sterculiaceae_reevesia,Reevesia
Sterculiaceae type,sterculiaceae_type,Sterculioideae
Sticherus,sticherus,Sticherus
Streblus,streblus,Streblus
Stylidiaceae,stylidiaceae,Stylidiaceae
Stylidium,stylidium,Stylidium
Stylidium graminifolium ,stylidium_graminifolium,Stylidium
Styphelia,styphelia,Styphelia
Symphionema montanum,symphionema_montanum,Symphionema
Symplocaceae _Symplocos,symplocaceae_symplocos,Symplocos
Symplocaceae type,symplocaceae_type,Symplocaceae
Symplocos,symplocos,Symplocos
Symplocos-type,symplocos_type,Symplocos
Syncarpia hillii,syncarpia_hillii,Syncarpia
Syzygium,syzygium,Syzygium
Tacca,tacca,Tacca
Tapeinosperma,tapeinosperma,Tapeinosperma
Taraxacum,taraxacum,Taraxacum
Taraxacum-type,taraxacum_type,Taraxacum
Tasmannia,tasmannia,Tasmannia
Tasmannia lanceolata,tasmannia_lanceolata,Tasmannia
Telopea,telopea,Telopea
Telopea truncata,telopea_truncata,Telopea
Telopea type,telopea_type,Telopea
Terminalia,terminalia,Terminalia
Terminalia-type,terminalia_type,Terminalia
Terminalia carpentaria,terminalia_carpentaria,Terminalia
Tetracarpaea,tetracarpaea,Tetracarpaea
Tetracarpaea tasmanica,tetracarpaea_tasmanica,Tetracarpaea
Tetracarpaea tasmannica,tetracarpaea_tasmannica,Tetracarpaea
Tetracarpaea type,tetracarpaea_type,Tetracarpaea
Tetratheca,tetratheca,Tetratheca
Tetratheca glandulosa,tetratheca_glandulosa,Tetratheca
Tetratheca pilosa,tetratheca_pilosa,Tetratheca
Thalictrum,thalictrum,Thalictrum
Theaceae _Eurya _sim,theaceae_eurya_sim,Eurya
Theaceae type,theaceae_type,Theaceae
Thelypteridaceae,thelypteridaceae,Thelypteridaceae
Thelypteris,thelypteris,Thelypteris
Thespesia type,thespesia_type,Thespesia
Thevetia,thevetia,Thevetia
Thryptomene,thryptomene,Thryptomene
Thymelaeaceae,thymelaeaceae,Thymelaeaceae
Thymeliaceae _Gonystylus,thymeliaceae_gonystylus,Gonystylus
Tieghemopanax,tieghemopanax,Tieghemopanax
Tieghemopanax sambucifolius,tieghemopanax_sambucifolius,Polyscias
Tiliaceae type,tiliaceae_type,Tilioideae
Tillaea,tillaea,Crassula
Tillaea macrantha,tillaea_macrantha,Crassula
Tillaea sieberiana,tillaea_sieberiana,Crassula
Tillaea type,tillaea_type,Crassula
Tilletia,tilletia,Tilletia
Timonius,timonius,Timonius
Timonius type,timonius_type,Timonius
Todea,todea,Todea
Trachymene,trachymene,Trachymene
Tree ferns,tree_ferns,delete
trees,trees,delete
Trees and shrubs,trees_and_shrubs,delete
Trema,trema,Trema
Trema-type,trema_type,Trema
Trema aspera,trema_aspera,Trema
Tremandraceae,tremandraceae,Elaeocarpaceae
Tribulus,tribulus,Tribulus
Trifolium,trifolium,Trifolium
Trifolium-type,trifolium_type,Trifolium
Triglochin,triglochin,Triglochin
Triglochin type,triglochin_type,Triglochin
Trigoniaceae _Trigoniastrum,trigoniaceae_trigoniastrum,Trigoniastrum
Trigoniaceae type,trigoniaceae_type,Trigoniaceae
Trigonotis,trigonotis,Trigonotis
Trilete spores,trilete_spores,delete
Triletes,triletes,delete
Triumfetta,triumfetta,Triumfetta
Tsuga canadensis,tsuga_canadensis,Tsuga
Tupeia,tupeia,Tupeia
Tupeia antarctica,tupeia_antarctica,Tupeia
Turrillia,turrillia,Turrillia
Typha,typha,Typha
Typha-type,typha_type,Typha
Typhaceae,typhaceae,Typhaceae
Ulex,ulex,Ulex
Ulex-type,ulex_type,Ulex
Ulmaceae,ulmaceae,Ulmaceae
Ulmaceae _Trema,ulmaceae_trema,Trema
Ulmus,ulmus,Ulmus
unknown,unknown,delete
Urtica,urtica,Urtica
Urtica incisa,urtica_incisa,Urtica
Urticaceae,urticaceae,Urticaceae
Urticaceae (type 1),urticaceae_type_1,Urticaceae
Urticaceae (type 2),urticaceae_type_2,Urticaceae
Urticaceae _Poikilospermum,urticaceae_poikilospermum,Poikilospermum
Urticaceae/Moraceae,urticaceae_moraceae,Urticaceae/Moraceae-type
Utricularia,utricularia,Utricularia
Utricularia dichotoma,utricularia_dichotoma,Utricularia
Verbena,verbena,Verbena
Verbenaceae type,verbenaceae_type,Verbenaceae
Veronica,veronica,Veronica
Villarsia,villarsia,Villarsia
Viminaria type,viminaria_type,Viminaria-type
Viola,viola,Viola
Violaceae,violaceae,Violaceae
Vitaceae,vitaceae,Vitaceae
Vitaceae _Ampelocissus _sim,vitaceae_ampelocissus_sim,Ampelocissus
Vitaceae _Cayratia,vitaceae_cayratia,Cayratia
Vitex,vitex,Vitex
Wahlenbergia,wahlenbergia,Wahlenbergia
Wahlenbergia caryophylloides,wahlenbergia_caryophylloides,Wahlenbergia
Wahlenbergia communis,wahlenbergia_communis,Wahlenbergia
Weinmannia,weinmannia,Weinmannia
Westringia,westringia,Westringia
Westringia type,westringia_type,Westringia
Wetland herbs,wetland_herbs,delete
Winteraceae,winteraceae,Winteraceae
Woody taxa,woody_taxa,delete
Xanthomyrtus,xanthomyrtus,Xanthomyrtus
Xanthophyllum,xanthophyllum,Xanthophyllum
Xanthorrhoea,xanthorrhoea,Xanthorrhoea
Xanthorrhoea minor,xanthorrhoea_minor,Xanthorrhoea
Xanthosia,xanthosia,Xanthosia
Xanthostemon,xanthostemon,Xanthostemon
Xylocarpus,xylocarpus,Xylocarpus
Xylomelum type,xylomelum_type,Xylomelum
Xyridaceae,xyridaceae,Xyridaceae
Xyris,xyris,Xyris
Zieria,zieria,Zieria
Zygophyllaceae,zygophyllaceae,Zygophyllaceae
Zygophyllum,zygophyllum,Zygophyllum
